Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
310980 Cachoeira Dourada;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;1;0;6;0;12
310990 Caetanópolis;0;0;0;0;0;0;0;0;1;1;0;1;2;3;1;3;2;1;2;3;2;10;0;32
311000 Caeté;5;0;0;0;5;0;1;0;1;3;2;3;2;6;6;5;7;9;9;13;5;16;0;93
311010 Caiana;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;2;2;4;2;0;13
311020 Cajuri;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;1;1;1;0;2;1;2;0;13
311030 Caldas;0;0;0;0;0;0;0;1;1;0;1;1;2;2;1;6;3;8;5;5;8;13;0;57
311040 Camacho;1;0;1;0;2;0;0;0;0;1;0;0;0;1;0;1;1;2;1;1;1;5;0;16
311050 Camanducaia;2;1;1;0;4;0;0;1;0;2;1;1;1;6;3;2;9;3;3;11;11;13;0;71
311060 Cambuí;1;0;2;0;3;1;0;1;1;1;0;1;2;5;6;5;5;10;14;10;14;25;0;104
311070 Cambuquira;1;0;0;0;1;0;0;0;1;2;1;2;4;2;4;5;5;3;8;6;7;10;0;61
311080 Campanário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;0;5
311090 Campanha;1;0;1;0;2;2;0;0;3;2;1;2;2;2;2;8;5;5;5;8;14;17;0;80
311100 Campestre;1;1;2;0;4;0;0;0;0;0;1;2;1;4;5;7;6;3;5;9;4;24;0;75
311110 Campina Verde;1;0;0;0;1;1;0;0;0;1;4;0;3;2;5;6;5;6;5;6;6;29;0;80
311115 Campo Azul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;0;8
311120 Campo Belo;6;1;1;0;8;1;0;0;2;4;2;0;6;10;10;13;15;21;17;30;22;62;0;223
311130 Campo do Meio;0;0;0;0;0;1;0;0;2;0;1;4;1;2;3;13;2;6;3;2;5;12;0;57
311140 Campo Florido;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;3;3;2;3;4;4;3;0;26
311150 Campos Altos;1;0;0;0;1;0;0;0;0;0;1;0;0;1;6;1;1;8;4;3;4;5;0;35
311160 Campos Gerais;2;0;0;0;2;0;0;1;2;0;1;2;2;3;9;7;3;13;10;7;9;20;1;92
311190 Cana Verde;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;1;1;3;1;3;5;0;19
311170 Canaã;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;7;0;13
311180 Canápolis;0;0;0;0;0;2;1;1;1;3;2;1;1;1;3;4;0;0;5;5;2;14;0;46
311200 Candeias;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;6;5;4;8;16;0;49
311205 Cantagalo;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;2;2;3;0;13
311210 Caparaó;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;1;3;0;10
311220 Capela Nova;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;3;0;1;3;3;7;6;0;26
311230 Capelinha;3;0;1;0;4;1;0;1;2;3;4;4;2;2;4;11;10;6;9;9;7;10;0;89
311240 Capetinga;0;0;0;0;0;0;0;0;0;1;0;1;1;4;3;1;4;0;2;1;1;3;0;22
311250 Capim Branco;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;2;3;4;3;8;0;25
311260 Capinópolis;3;0;0;0;3;1;0;0;1;0;1;4;2;4;4;4;11;6;2;8;10;14;0;75
311265 Capitão Andrade;0;0;0;0;0;0;0;0;2;1;0;2;1;0;0;0;0;2;5;4;3;1;0;21
311270 Capitão Enéas;2;0;1;0;3;0;0;1;1;0;1;0;2;4;2;5;1;2;2;1;2;3;0;30
311280 Capitólio;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;3;2;4;1;3;4;1;23
311290 Caputira;2;1;0;0;3;0;0;0;2;0;0;1;1;0;1;1;0;3;1;1;5;4;0;23
311300 Caraí;4;1;1;0;6;1;0;0;2;2;1;5;2;10;4;5;5;4;12;8;10;18;0;95
311310 Caranaíba;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;2;2;0;2;1;1;1;0;12
311320 Carandaí;2;1;0;0;3;1;1;0;0;3;0;3;2;3;9;8;6;4;8;6;10;16;0;83
311330 Carangola;7;1;1;0;9;0;0;1;1;1;3;0;2;6;8;8;20;10;13;25;15;39;0;161
311340 Caratinga;7;4;1;0;12;1;1;3;6;11;6;12;12;16;17;15;22;22;22;23;34;57;2;294
311350 Carbonita;0;0;0;0;0;0;1;1;0;0;1;0;5;3;3;2;2;2;3;3;0;5;0;31
311360 Careaçu;0;0;0;0;0;0;0;0;0;0;1;2;0;2;5;1;1;0;1;2;4;3;0;22
311370 Carlos Chagas;4;1;0;0;5;1;0;0;1;1;0;5;0;9;3;5;6;10;8;7;7;14;0;82
311380 Carmésia;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;6
311390 Carmo da Cachoeira;0;0;0;0;0;0;0;0;0;0;3;1;2;1;2;4;4;5;2;10;4;6;0;44
311400 Carmo da Mata;0;1;0;0;1;0;0;0;1;0;0;0;3;4;1;2;1;5;2;3;3;9;0;35
311410 Carmo de Minas;0;0;1;0;1;0;0;0;0;2;1;0;2;0;1;2;4;4;5;2;3;10;0;37
311420 Carmo do Cajuru;1;0;0;0;1;0;0;0;0;4;1;2;3;2;4;2;6;6;8;13;8;15;0;75
311430 Carmo do Paranaíba;0;1;0;0;1;0;0;0;4;3;3;2;3;4;3;4;4;5;7;13;14;28;0;98
311440 Carmo do Rio Claro;0;0;0;0;0;0;0;2;0;2;0;1;1;1;3;5;6;4;6;12;7;17;0;67
311450 Carmópolis de Minas;1;0;0;0;1;0;0;0;1;1;1;4;3;0;3;4;5;6;6;6;5;13;1;60
311455 Carneirinho;2;0;0;0;2;0;0;0;1;0;0;2;0;1;2;1;3;1;3;3;4;4;0;27
311460 Carrancas;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;3;1;2;6;0;16
311470 Carvalhópolis;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;2;2;7;0;17
311480 Carvalhos;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;3;1;2;1;4;5;0;19
311490 Casa Grande;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;4;0;8
311500 Cascalho Rico;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;1;0;0;0;0;6
311510 Cássia;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;3;9;5;6;4;4;17;0;57
311530 Cataguases;3;1;2;0;6;1;2;0;3;6;4;6;10;12;17;26;27;23;21;37;34;56;0;291
311535 Catas Altas;2;0;1;0;3;0;0;0;0;0;0;0;1;2;2;1;0;0;7;2;3;0;0;21
311540 Catas Altas da Noruega;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;5
311545 Catuji;0;0;0;0;0;0;0;0;1;2;1;1;2;3;2;3;1;2;4;5;2;6;0;35
311547 Catuti;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;2;1;1;4;1;3;0;17
311550 Caxambu;4;0;0;0;4;0;0;0;2;0;1;4;2;3;2;5;6;7;8;6;16;30;0;96
311560 Cedro do Abaeté;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;4
311570 Central de Minas;0;0;0;0;0;0;1;1;1;3;1;2;0;0;2;1;2;3;0;3;1;9;0;30
311580 Centralina;0;0;0;0;0;0;1;0;1;3;0;1;0;0;2;2;2;3;3;8;4;8;0;38
311590 Chácara;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;4;1;2;2;0;13
311600 Chalé;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;5;0;3;0;2;6;0;21
311610 Chapada do Norte;3;0;0;0;3;0;0;0;0;1;1;1;1;3;3;5;4;1;5;3;2;10;0;43
311615 Chapada Gaúcha;0;0;1;0;1;1;0;0;1;1;0;0;0;0;2;1;3;2;3;3;3;5;0;26
311620 Chiador;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;2;0;0;0;5;5;0;17
311630 Cipotânea;0;0;0;0;0;0;0;0;1;1;1;2;0;0;3;1;0;2;3;1;7;7;0;29
311640 Claraval;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;2;1;1;2;0;10
311650 Claro dos Poções;0;0;0;0;0;0;1;0;0;0;0;1;3;1;0;2;1;0;2;4;0;3;0;18
311660 Cláudio;5;1;1;0;7;0;0;0;1;1;1;4;1;4;6;2;8;7;11;11;9;25;0;98
311670 Coimbra;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;3;1;1;3;1;3;9;0;25
311680 Coluna;1;1;0;0;2;0;0;0;0;0;0;0;0;3;2;1;2;0;1;5;5;8;0;29
311690 Comendador Gomes;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;5;1;0;12
311700 Comercinho;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;2;1;0;0;8
311710 Conceição da Aparecida;0;0;0;0;0;0;0;0;2;0;1;1;5;2;2;4;6;1;2;1;9;12;0;48
311520 Conceição da Barra de Minas;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3;3;3;2;0;14
311730 Conceição das Alagoas;1;2;1;0;4;0;1;0;2;4;4;4;4;3;4;6;7;7;6;8;7;12;0;83
311720 Conceição das Pedras;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;1;0;0;0;6
311740 Conceição de Ipanema;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;1;0;1;3;5;3;2;0;19
311750 Conceição do Mato Dentro;1;0;0;0;1;0;0;0;0;1;1;2;1;3;2;2;5;4;4;7;6;15;0;54
311760 Conceição do Pará;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;4;2;1;1;4;0;16
311770 Conceição do Rio Verde;0;0;1;0;1;0;0;2;0;1;0;3;3;1;3;2;5;3;4;2;7;8;0;45
311780 Conceição dos Ouros;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;3;1;3;2;5;2;9;0;30
311783 Cônego Marinho;1;0;1;0;2;2;0;0;0;0;1;0;1;2;0;0;2;4;5;4;4;9;0;36
311787 Confins;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3;0;1;1;2;0;3;0;16
311790 Congonhal;0;0;0;0;0;0;0;0;0;0;2;1;0;3;2;5;1;2;5;7;6;11;0;45
311800 Congonhas;2;0;2;0;4;2;0;1;1;6;6;6;5;3;13;12;11;5;15;12;12;24;0;138
311810 Congonhas do Norte;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;2;1;2;2;2;3;0;16
311820 Conquista;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;2;2;2;1;5;0;16
311830 Conselheiro Lafaiete;11;5;2;0;18;3;1;0;3;5;13;14;14;21;33;33;40;28;37;46;47;64;1;421
311840 Conselheiro Pena;0;0;0;0;0;1;0;0;1;0;0;3;3;1;4;3;8;7;8;10;11;15;0;75
311850 Consolação;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;1;1;1;0;0;8
311860 Contagem;28;9;22;0;59;7;1;11;64;86;85;68;76;89;125;138;133;134;170;153;162;225;0;1786
311870 Coqueiral;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;5;3;3;3;6;5;4;0;34
311880 Coração de Jesus;3;1;1;0;5;0;0;0;0;3;4;1;3;5;1;6;9;6;10;12;3;12;1;81
311890 Cordisburgo;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;3;0;1;1;4;7;0;20
311900 Cordislândia;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;2;2;3;0;3;0;14
311910 Corinto;1;0;1;0;2;0;0;0;1;0;2;1;3;4;5;2;7;6;10;15;17;13;0;88
311920 Coroaci;0;0;0;0;0;0;0;0;1;0;1;1;1;0;4;6;5;2;2;5;4;12;0;44
311930 Coromandel;2;0;0;0;2;1;0;1;0;1;3;6;3;6;2;7;3;13;11;13;9;18;0;99
311940 Coronel Fabriciano;3;1;4;0;8;0;1;4;3;10;15;14;11;25;24;27;26;19;27;33;30;57;0;334
311950 Coronel Murta;1;0;0;0;1;1;0;0;0;0;2;0;0;1;2;0;1;1;4;3;2;7;0;25
311960 Coronel Pacheco;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;3;1;2;3;3;0;17
311970 Coronel Xavier Chaves;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;0;0;1;0;6
311980 Córrego Danta;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;2;1;2;0;1;0;11
311990 Córrego do Bom Jesus;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;3;1;4;0;13;0;26
311995 Córrego Fundo;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;2;3;0;1;3;5;0;20
312000 Córrego Novo;1;0;0;0;1;0;0;1;0;1;0;0;0;2;0;1;3;0;0;2;0;3;0;14
312010 Couto de Magalhães de Minas;3;0;0;0;3;0;0;0;0;0;0;0;1;0;1;1;3;1;1;1;0;2;0;14
312015 Crisólita;0;0;1;0;1;0;0;0;0;1;0;0;1;0;2;0;1;3;2;0;0;0;0;11
312020 Cristais;1;0;0;0;1;0;0;0;1;0;3;2;3;1;0;3;1;5;4;3;4;9;0;40
312030 Cristália;0;0;0;0;0;0;0;0;2;0;1;0;0;2;0;3;2;1;0;0;0;0;0;11
312040 Cristiano Otoni;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;2;1;2;2;1;5;0;18
312050 Cristina;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;4;3;4;4;3;2;10;0;35
312060 Crucilândia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;5;0;12
312070 Cruzeiro da Fortaleza;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;3;3;1;4;0;14
312080 Cruzília;1;0;0;0;1;1;0;0;1;2;3;2;2;2;4;2;3;3;1;4;3;13;0;47
312083 Cuparaque;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;2;2;5;5;0;18
312087 Curral de Dentro;0;0;1;0;1;0;0;1;0;2;1;0;0;1;4;2;0;3;1;4;1;3;0;24
312090 Curvelo;6;1;1;0;8;1;0;1;3;5;10;6;10;11;12;13;22;25;28;26;24;49;0;254
312100 Datas;0;0;0;0;0;0;0;0;0;0;1;2;0;2;2;0;1;3;2;3;3;6;0;25
312110 Delfim Moreira;1;1;0;0;2;0;0;0;0;1;0;0;2;2;1;1;6;0;0;5;4;5;0;29
312120 Delfinópolis;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;2;0;2;2;3;12;0;27
312125 Delta;1;1;1;0;3;0;0;0;0;0;1;1;1;0;4;0;4;2;1;2;1;0;0;20
312130 Descoberto;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;4;1;3;3;0;17
312140 Desterro de Entre Rios;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;3;2;1;2;8;3;7;0;30
312150 Desterro do Melo;0;0;0;0;0;0;1;0;0;0;1;1;1;3;3;1;0;2;1;1;3;3;0;21
312160 Diamantina;1;0;3;0;4;0;2;0;4;5;2;7;4;7;13;12;11;5;6;14;16;27;0;139
312170 Diogo de Vasconcelos;0;0;0;0;0;0;0;1;0;4;0;0;0;1;0;0;1;0;0;0;2;10;0;19
312180 Dionísio;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;2;1;3;2;5;0;19
312190 Divinésia;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3;0;0;1;0;0;3;6;0;16
312200 Divino;2;1;2;0;5;0;0;1;1;1;3;2;3;2;3;4;6;5;6;11;4;25;0;82
312210 Divino das Laranjeiras;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1;2;1;1;0;4;0;6;0;20
312220 Divinolândia de Minas;1;0;0;0;1;0;0;0;0;0;0;2;0;1;2;0;1;1;0;6;1;4;0;19
312230 Divinópolis;8;2;1;0;11;2;2;3;11;13;14;18;20;33;40;47;62;56;63;68;78;133;0;674
312235 Divisa Alegre;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;2;1;2;3;0;13
312240 Divisa Nova;0;1;0;0;1;0;0;0;0;1;1;0;2;0;2;3;1;2;2;2;1;9;0;27
312245 Divisópolis;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;3;0;1;3;1;5;0;17
312247 Dom Bosco;0;0;0;0;0;0;0;0;1;3;0;0;0;1;1;1;1;0;0;0;0;4;0;12
312250 Dom Cavati;1;0;1;0;2;0;0;0;0;1;2;1;0;0;0;1;1;0;4;5;4;8;0;29
312260 Dom Joaquim;1;0;1;0;2;0;2;0;1;0;0;0;0;0;1;0;2;1;2;2;1;9;0;23
312270 Dom Silvério;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;2;3;1;6;0;16
312280 Dom Viçoso;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;1;0;1;0;1;0;6;0;13
312290 Dona Eusébia;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;2;2;0;5;1;6;0;19
312300 Dores de Campos;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;2;2;6;6;3;4;4;0;32
312310 Dores de Guanhães;0;0;0;0;0;0;0;0;0;0;0;1;3;3;0;2;0;1;3;0;1;5;0;19
312320 Dores do Indaiá;0;0;1;0;1;1;0;0;1;2;1;1;2;2;1;5;6;10;5;10;8;13;0;69
312330 Dores do Turvo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;0;2;5;0;13
312340 Doresópolis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
312350 Douradoquara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3
312352 Durandé;1;0;2;0;3;0;0;0;0;2;0;0;1;1;2;2;0;0;2;2;1;10;0;26
312360 Elói Mendes;2;0;0;0;2;0;0;0;2;0;1;4;4;1;9;5;7;8;9;8;6;15;0;81
312370 Engenheiro Caldas;1;0;1;0;2;0;0;0;2;0;0;0;1;1;3;2;4;1;1;1;3;4;0;25
312380 Engenheiro Navarro;1;0;0;0;1;0;0;0;0;0;0;0;3;2;2;6;4;2;1;5;1;3;0;30
312385 Entre Folhas;0;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;1;1;4;8;0;19
312390 Entre Rios de Minas;2;1;0;0;3;0;0;0;0;0;0;3;1;2;2;0;5;4;5;9;4;10;0;48
312400 Ervália;0;0;1;0;1;0;0;0;0;3;1;3;0;1;5;1;3;4;1;8;6;20;0;57
312410 Esmeraldas;1;1;2;0;4;2;0;0;5;11;9;3;7;4;5;6;22;6;10;9;20;21;0;144
312420 Espera Feliz;3;0;1;0;4;0;1;0;1;1;1;3;3;4;3;11;6;2;5;10;6;12;0;73
312430 Espinosa;1;3;2;0;6;1;0;2;1;1;2;3;5;8;5;3;4;5;8;11;7;21;0;93
312440 Espírito Santo do Dourado;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;2;2;1;3;3;0;15
312450 Estiva;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2;1;1;1;3;5;2;10;0;28
312460 Estrela Dalva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;3;0;7
312470 Estrela do Indaiá;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;4;1;4;0;1;2;1;0;16
312480 Estrela do Sul;0;0;0;0;0;0;0;0;0;0;0;3;1;2;5;0;2;2;2;4;3;3;0;27
312490 Eugenópolis;0;0;1;0;1;0;0;0;0;1;0;0;2;1;0;4;2;0;6;2;3;14;0;36
312500 Ewbank da Câmara;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;2;3;2;0;14
312510 Extrema;2;0;0;0;2;0;0;0;0;4;3;1;11;3;4;8;2;8;6;10;10;24;0;96
312520 Fama;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;2;0;6
312530 Faria Lemos;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;1;1;0;2;4;0;13
312540 Felício dos Santos;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;3;4;2;2;5;6;0;26
312560 Felisburgo;1;0;0;0;1;0;0;0;0;3;1;0;0;1;0;0;1;3;2;1;0;5;0;18
312570 Felixlândia;3;0;0;0;3;1;0;0;1;3;1;1;2;3;5;5;3;3;3;3;2;6;0;45
312580 Fernandes Tourinho;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;0;4;2;1;0;0;12
312590 Ferros;2;1;0;0;3;0;0;0;2;1;2;1;1;4;0;4;5;1;7;2;1;13;0;47
312595 Fervedouro;1;0;1;0;2;0;0;0;1;1;0;0;2;2;2;2;1;2;5;1;3;8;0;32
312600 Florestal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;3;3;8;0;18
312610 Formiga;0;0;0;0;0;1;0;2;4;5;6;6;3;6;17;25;23;24;24;28;26;64;0;264
312620 Formoso;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;1;2;1;3;0;13
312630 Fortaleza de Minas;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;1;0;2;1;5;1;15
312640 Fortuna de Minas;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;2;0;2;0;10
312650 Francisco Badaró;1;0;0;0;1;0;0;0;1;2;0;0;1;2;1;0;2;3;5;2;2;3;0;25
312660 Francisco Dumont;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;1;2;0;0;4;2;2;0;17
312670 Francisco Sá;3;1;2;0;6;0;0;0;3;5;2;4;5;4;8;6;5;5;12;5;4;16;0;90
312675 Franciscópolis;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;2;0;2;3;1;3;0;17
312680 Frei Gaspar;0;0;0;0;0;0;0;0;0;1;1;3;0;2;1;1;2;1;3;2;1;3;0;21
312690 Frei Inocêncio;1;1;0;0;2;0;1;0;1;2;2;2;1;4;3;4;2;5;3;7;4;4;0;47
312695 Frei Lagonegro;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;3;3;0;9
312700 Fronteira;0;0;0;0;0;0;0;0;0;2;1;0;0;1;2;1;1;5;5;4;1;4;0;27
312705 Fronteira dos Vales;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;2;1;7;0;16
312707 Fruta de Leite;0;1;0;0;1;0;1;0;0;4;0;0;0;3;4;0;2;1;1;0;2;3;0;22
312710 Frutal;2;1;1;0;4;0;1;1;1;10;6;8;5;12;10;11;19;19;16;28;22;38;0;211
312720 Funilândia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;2;2;3;1;2;0;17
312730 Galiléia;0;1;0;0;1;0;1;0;0;2;0;0;4;0;4;3;0;2;2;7;4;3;0;33
312733 Gameleiras;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;4;0;1;2;2;1;3;0;18
312735 Glaucilândia;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;7
312737 Goiabeira;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;2;2;3;2;3;0;16
312738 Goianá;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;2;1;3;0;11
312740 Gonçalves;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;2;0;7
312750 Gonzaga;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;5;3;0;13
312760 Gouveia;1;1;0;0;2;0;0;0;0;1;1;1;1;3;3;2;4;7;2;3;2;14;0;46
312770 Governador Valadares;15;9;14;0;38;4;3;6;24;47;34;36;33;40;49;52;72;69;74;80;67;147;0;875
312780 Grão Mogol;1;0;1;0;2;1;0;0;1;0;2;4;1;2;3;8;2;8;3;5;5;11;0;58
312790 Grupiara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;3;0;1;0;9
312800 Guanhães;0;0;2;0;2;0;0;1;1;0;0;3;4;5;5;5;8;14;3;4;7;17;0;79
312810 Guapé;1;0;1;0;2;0;0;0;2;3;1;2;1;0;5;4;3;6;2;5;6;9;1;52
312820 Guaraciaba;1;0;0;0;1;1;0;1;0;1;0;2;2;2;5;0;1;4;3;5;5;11;0;44
312825 Guaraciama;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;0;0;2;1;0;9
312830 Guaranésia;1;2;1;0;4;0;1;0;0;3;3;2;3;4;6;6;8;5;2;14;18;10;0;89
312840 Guarani;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;1;1;2;3;4;3;12;0;31
312850 Guarará;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;4;0;10
312860 Guarda-Mor;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;2;1;2;4;1;2;0;16
312870 Guaxupé;1;1;0;0;2;0;0;0;1;3;4;6;2;11;5;13;15;15;18;21;15;33;1;165
312880 Guidoval;3;0;1;0;4;0;0;0;0;0;0;2;1;1;4;0;3;3;3;3;7;7;0;38
312890 Guimarânia;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;1;2;1;1;2;8;0;20
312900 Guiricema;1;0;1;0;2;0;0;1;1;1;1;0;2;1;1;3;2;4;2;5;6;4;0;36
312910 Gurinhatã;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;2;4;2;5;0;18
312920 Heliodora;1;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;1;0;1;2;6;4;0;18
312930 Iapu;0;0;0;0;0;0;0;0;0;2;2;1;2;3;1;2;6;3;1;3;5;4;0;35
312940 Ibertioga;1;0;0;0;1;0;0;1;0;0;0;1;2;1;1;1;2;1;3;1;3;6;0;24
312950 Ibiá;1;0;2;0;3;2;1;1;3;1;1;1;1;3;7;6;5;5;6;14;7;23;0;90
312960 Ibiaí;3;0;1;0;4;0;0;0;0;0;0;1;2;1;2;0;5;3;2;2;2;5;0;29
312965 Ibiracatu;0;0;0;0;0;0;0;1;0;0;0;3;1;3;0;0;0;3;2;5;2;2;0;22
312970 Ibiraci;1;1;1;0;3;1;0;0;0;3;0;1;0;6;2;2;5;3;4;1;1;5;0;37
312980 Ibirité;10;3;6;0;19;5;3;3;21;29;28;19;23;33;21;30;32;27;27;22;31;37;0;410
312990 Ibitiúra de Minas;1;0;0;0;1;0;0;0;0;0;2;1;0;0;0;1;1;1;0;1;4;3;0;15
313000 Ibituruna;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;3;0;0;7
313005 Icaraí de Minas;2;0;0;0;2;1;0;0;0;2;2;1;2;1;2;4;5;4;4;3;2;4;0;39
313010 Igarapé;0;1;0;0;1;2;0;1;3;6;9;5;5;8;4;6;8;13;8;12;7;10;1;109
